,id_ticket,fecha,id_empleado,id_agente,categoría,tipo,severidad,prioridad,días_resolución,satisfacción,web,índice_,semestre
11830,THLTNT-2042583397,2016-08-01,1319.0,33.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11831,THLTNT-2042640428,2016-09-27,1702.0,4.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11832,THLTNT-2042644846,2016-10-01,974.0,18.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11833,THLTNT-2042692569,2016-11-18,1556.0,15.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11834,THLTNT-3042389028,2016-01-20,182.0,20.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,1º semestre
11835,THLTNT-3042430641,2016-03-01,194.0,16.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,1º semestre
11836,THLTNT-3042466478,2016-04-06,1617.0,4.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11837,THLTNT-3042550661,2016-06-29,1086.0,26.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11838,THLTNT-3042580752,2016-07-29,855.0,37.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11839,THLTNT-3042631269,2016-09-18,396.0,12.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11840,THLTNT-3042633933,2016-09-20,483.0,19.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11841,THLTNT-3042668418,2016-10-25,171.0,34.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11842,THLTNT-3042697187,2016-11-23,1528.0,41.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11843,THLTNT-3042727855,2016-12-23,975.0,28.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11844,THLTNT-3142574422,2016-07-23,342.0,4.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,4.0,www.tractchun.es,1.0,2º semestre
11845,THLTNT-3142692923,2016-11-18,1462.0,39.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,5.0,www.tractchun.es,1.0,2º semestre
11846,THLTNT-4042383651,2016-01-14,1855.0,26.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,1º semestre
11847,THLTNT-4042510690,2016-05-20,39.0,6.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11848,THLTNT-4042547525,2016-06-26,652.0,35.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11849,THLTNT-4042561128,2016-07-10,1492.0,11.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11850,THLTNT-4042671000,2016-10-28,590.0,40.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11851,THLTNT-4042721505,2016-12-17,1980.0,15.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11852,THLTNT-4142407007,2016-02-07,1870.0,30.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,5.0,www.tractchun.es,1.0,1º semestre
11853,THLTNT-4142652950,2016-10-09,855.0,19.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,4.0,www.tractchun.es,1.0,2º semestre
11854,THLTNT-5042435083,2016-03-06,1698.0,20.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11855,THLTNT-5042499003,2016-05-09,1120.0,20.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11856,THLTNT-5042646368,2016-10-03,556.0,33.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,2º semestre
11857,THLTNT-5042718461,2016-12-14,906.0,14.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11858,THLTNT-5042719563,2016-12-15,1606.0,35.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11859,THLTNT-5142579985,2016-07-28,68.0,39.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,5.0,www.tractchun.es,1.0,2º semestre
11860,THLTNT-5142731379,2016-12-27,737.0,3.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,4.0,www.tractchun.es,1.0,2º semestre
11861,THLTNT-6042370520,2016-01-01,932.0,5.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11862,THLTNT-6042419715,2016-02-19,1971.0,37.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11863,THLTNT-6042463659,2016-04-03,1215.0,16.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11864,THLTNT-6042573064,2016-07-22,216.0,30.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11865,THLTNT-6042639678,2016-09-26,737.0,36.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11866,THLTNT-6042667621,2016-10-24,1492.0,46.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11867,THLTNT-6042699157,2016-11-25,435.0,41.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11868,THLTNT-6142542931,2016-06-21,893.0,19.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,4.0,www.tractchun.es,1.0,1º semestre
11869,THLTNT-7042377865,2016-01-08,1256.0,38.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11870,THLTNT-7042537677,2016-06-16,67.0,26.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,1º semestre
11871,THLTNT-7042583931,2016-08-01,373.0,49.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11872,THLTNT-7042638838,2016-09-25,473.0,18.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11873,THLTNT-7042656843,2016-10-13,1744.0,38.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11874,THLTNT-7042659558,2016-10-16,875.0,25.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11875,THLTNT-7042699918,2016-11-25,731.0,49.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11876,THLTNT-8042514176,2016-05-24,207.0,41.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11877,THLTNT-8042632398,2016-09-19,329.0,23.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11878,THLTNT-8042652921,2016-10-09,1212.0,49.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11879,THLTNT-8042664130,2016-10-21,143.0,11.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,2º semestre
11880,THLTNT-9042465332,2016-04-05,1193.0,33.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11881,THLTNT-9042511645,2016-05-21,1194.0,16.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11882,THLTNT-9042524330,2016-06-03,1673.0,23.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11883,THLTNT-9042661436,2016-10-18,513.0,24.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11884,THLTNT-9042682845,2016-11-08,604.0,38.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11885,THLTNT-9042688047,2016-11-14,1564.0,30.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11886,THLTNT-9042706572,2016-12-02,757.0,45.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11887,THLTNT-9142480047,2016-04-20,1194.0,30.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,5.0,www.tractchun.es,1.0,1º semestre
11888,THLTNT-9142553163,2016-07-02,36.0,1.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,5.0,www.tractchun.es,1.0,2º semestre
11889,THLTSR-0142587234,2016-08-05,1263.0,42.0,Sistema,Solicitud,2 - Normal,3 - Alta,3.0,4.0,www.tractchun.es,1.0,2º semestre
11890,THLTSR-0142662977,2016-10-19,1667.0,19.0,Sistema,Solicitud,2 - Normal,3 - Alta,7.0,4.0,www.tractchun.es,1.0,2º semestre
11891,THLTSR-0242538184,2016-06-17,1258.0,11.0,Sistema,Solicitud,2 - Normal,3 - Alta,2.0,4.0,www.tractchun.es,1.0,1º semestre
11892,THLTSR-0242700010,2016-11-26,201.0,50.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,4.0,www.tractchun.es,1.0,2º semestre
11893,THLTSR-0542383621,2016-01-14,982.0,26.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,5.0,www.tractchun.es,1.0,1º semestre
11894,THLTSR-0542598684,2016-08-16,1968.0,26.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,4.0,www.tractchun.es,1.0,2º semestre
11895,THLTSR-0642666853,2016-10-23,1695.0,28.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,5.0,www.tractchun.es,1.0,2º semestre
11896,THLTSR-0642734773,2016-12-30,257.0,47.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,4.0,www.tractchun.es,1.0,2º semestre
11897,THLTSR-0742462100,2016-04-02,450.0,11.0,Sistema,Solicitud,2 - Normal,3 - Alta,7.0,5.0,www.tractchun.es,1.0,1º semestre
11898,THLTSR-0942608662,2016-08-26,76.0,16.0,Sistema,Solicitud,2 - Normal,3 - Alta,9.0,4.0,www.tractchun.es,1.0,2º semestre
11899,THLTSR-1042717480,2016-12-13,118.0,44.0,Sistema,Solicitud,2 - Normal,3 - Alta,10.0,5.0,www.tractchun.es,1.0,2º semestre
11900,THLTSR-1142720973,2016-12-16,1897.0,49.0,Sistema,Solicitud,2 - Normal,3 - Alta,1.0,5.0,www.tractchun.es,1.0,2º semestre
11901,THLTSR-1442445533,2016-03-16,443.0,25.0,Sistema,Solicitud,2 - Normal,3 - Alta,7.0,4.0,www.tractchun.es,1.0,1º semestre
11902,THLTSR-1442489314,2016-04-29,1611.0,3.0,Sistema,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11903,THLTSR-1442588491,2016-08-06,479.0,4.0,Sistema,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11904,THLTSR-1542429780,2016-02-29,828.0,27.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,5.0,www.tractchun.es,1.0,1º semestre
11905,THLTSR-1542442043,2016-03-13,244.0,20.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,4.0,www.tractchun.es,1.0,1º semestre
11906,THLTSR-1542484634,2016-04-24,723.0,46.0,Sistema,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11907,THLTSR-1542556704,2016-07-05,540.0,27.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,4.0,www.tractchun.es,1.0,2º semestre
11908,THLTSR-1542619047,2016-09-06,1804.0,50.0,Sistema,Solicitud,2 - Normal,3 - Alta,3.0,5.0,www.tractchun.es,1.0,2º semestre
11909,THLTSR-1642397160,2016-01-28,156.0,11.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,4.0,www.tractchun.es,1.0,1º semestre
11910,THLTSR-1642441975,2016-03-12,347.0,19.0,Sistema,Solicitud,2 - Normal,3 - Alta,2.0,5.0,www.tractchun.es,1.0,1º semestre
11911,THLTSR-1642570736,2016-07-19,223.0,17.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,5.0,www.tractchun.es,1.0,2º semestre
11912,THLTSR-1642660138,2016-10-17,903.0,1.0,Sistema,Solicitud,2 - Normal,3 - Alta,10.0,5.0,www.tractchun.es,1.0,2º semestre
11913,THLTSR-1642669088,2016-10-26,1168.0,30.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,4.0,www.tractchun.es,1.0,2º semestre
11914,THLTSR-1642706374,2016-12-02,97.0,43.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,4.0,www.tractchun.es,1.0,2º semestre
11915,THLTSR-1742499300,2016-05-09,700.0,33.0,Sistema,Solicitud,2 - Normal,3 - Alta,7.0,4.0,www.tractchun.es,1.0,1º semestre
11916,THLTSR-1742526846,2016-06-05,1844.0,28.0,Sistema,Solicitud,2 - Normal,3 - Alta,2.0,4.0,www.tractchun.es,1.0,1º semestre
11917,THLTSR-1742702806,2016-11-28,1000.0,8.0,Sistema,Solicitud,2 - Normal,3 - Alta,7.0,4.0,www.tractchun.es,1.0,2º semestre
11918,THLTSR-1842370394,2016-01-01,499.0,33.0,Sistema,Solicitud,2 - Normal,3 - Alta,8.0,4.0,www.tractchun.es,1.0,1º semestre
11919,THLTSR-1842545097,2016-06-24,519.0,30.0,Sistema,Solicitud,2 - Normal,3 - Alta,8.0,5.0,www.tractchun.es,1.0,1º semestre
11920,THLTSR-1842630775,2016-09-17,777.0,7.0,Sistema,Solicitud,2 - Normal,3 - Alta,9.0,5.0,www.tractchun.es,1.0,2º semestre
11921,THLTSR-1842636211,2016-09-23,11.0,42.0,Sistema,Solicitud,2 - Normal,3 - Alta,8.0,4.0,www.tractchun.es,1.0,2º semestre
11922,THLTSR-1842711338,2016-12-07,563.0,13.0,Sistema,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11923,THLTSR-1942443239,2016-03-14,303.0,12.0,Sistema,Solicitud,2 - Normal,3 - Alta,9.0,5.0,www.tractchun.es,1.0,1º semestre
11924,THLTSR-1942508899,2016-05-18,709.0,38.0,Sistema,Solicitud,2 - Normal,3 - Alta,9.0,5.0,www.tractchun.es,1.0,1º semestre
11925,THLTSR-1942634123,2016-09-21,1922.0,11.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,5.0,www.tractchun.es,1.0,2º semestre
11926,THLTSR-1942710548,2016-12-06,1614.0,45.0,Sistema,Solicitud,2 - Normal,3 - Alta,9.0,5.0,www.tractchun.es,1.0,2º semestre
11927,THLTSR-2042616819,2016-09-03,1031.0,38.0,Sistema,Solicitud,2 - Normal,3 - Alta,10.0,4.0,www.tractchun.es,1.0,2º semestre
11928,THLTSR-2442493658,2016-05-03,755.0,6.0,Sistema,Solicitud,2 - Normal,3 - Alta,2.0,1.0,www.tractchun.es,1.0,1º semestre
11929,THLTSR-2542437776,2016-03-08,177.0,7.0,Sistema,Solicitud,2 - Normal,3 - Alta,2.0,4.0,www.tractchun.es,1.0,1º semestre
11930,THLTSR-2542493423,2016-05-03,882.0,24.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,5.0,www.tractchun.es,1.0,1º semestre
11931,THLTSR-2542568959,2016-07-17,1905.0,39.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,4.0,www.tractchun.es,1.0,2º semestre
11932,THLTSR-2542601198,2016-08-19,1079.0,41.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,4.0,www.tractchun.es,1.0,2º semestre
11933,THLTSR-2542604201,2016-08-22,1230.0,42.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,4.0,www.tractchun.es,1.0,2º semestre
11934,THLTSR-2542655743,2016-10-12,1394.0,47.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,5.0,www.tractchun.es,1.0,2º semestre
11935,THLTSR-2542661009,2016-10-18,1110.0,10.0,Sistema,Solicitud,4 - Crítico,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11936,THLTSR-2542715325,2016-12-11,1502.0,23.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,5.0,www.tractchun.es,1.0,2º semestre
11937,THLTSR-2642525436,2016-06-04,393.0,44.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,5.0,www.tractchun.es,1.0,1º semestre
11938,THLTSR-2642566529,2016-07-15,392.0,5.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,4.0,www.tractchun.es,1.0,2º semestre
11939,THLTSR-2642645781,2016-10-02,1968.0,37.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,1.0,www.tractchun.es,1.0,2º semestre
11940,THLTSR-2742418775,2016-02-18,1857.0,7.0,Sistema,Solicitud,2 - Normal,3 - Alta,3.0,5.0,www.tractchun.es,1.0,1º semestre
11941,THLTSR-2742485217,2016-04-25,1.0,2.0,Sistema,Solicitud,2 - Normal,3 - Alta,7.0,4.0,www.tractchun.es,1.0,1º semestre
11942,THLTSR-2842419511,2016-02-19,1501.0,15.0,Sistema,Solicitud,2 - Normal,3 - Alta,8.0,4.0,www.tractchun.es,1.0,1º semestre
11943,THLTSR-2842721526,2016-12-17,122.0,15.0,Sistema,Solicitud,2 - Normal,3 - Alta,8.0,4.0,www.tractchun.es,1.0,2º semestre
11944,THLTSR-2942395245,2016-01-26,1234.0,22.0,Sistema,Solicitud,2 - Normal,3 - Alta,7.0,5.0,www.tractchun.es,1.0,1º semestre
11945,THLTSR-3142540617,2016-06-19,1261.0,26.0,Sistema,Solicitud,2 - Normal,3 - Alta,7.0,4.0,www.tractchun.es,1.0,1º semestre
11946,THLTSR-3242580179,2016-07-29,157.0,1.0,Sistema,Solicitud,2 - Normal,3 - Alta,2.0,5.0,www.tractchun.es,1.0,2º semestre
11947,THLTSR-3242683640,2016-11-09,564.0,46.0,Sistema,Solicitud,2 - Normal,3 - Alta,10.0,5.0,www.tractchun.es,1.0,2º semestre
11948,THLTSR-3542473861,2016-04-13,966.0,18.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,5.0,www.tractchun.es,1.0,1º semestre
11949,THLTSR-3542479305,2016-04-19,850.0,43.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,4.0,www.tractchun.es,1.0,1º semestre
11950,THLTSR-3542518307,2016-05-28,580.0,43.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,1.0,www.tractchun.es,1.0,1º semestre
11951,THLTSR-3542650228,2016-10-07,842.0,22.0,Sistema,Solicitud,2 - Normal,3 - Alta,7.0,1.0,www.tractchun.es,1.0,2º semestre
11952,THLTSR-3542667236,2016-10-24,1373.0,32.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,4.0,www.tractchun.es,1.0,2º semestre
11953,THLTSR-3542723470,2016-12-19,867.0,14.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,4.0,www.tractchun.es,1.0,2º semestre
11954,THLTSR-3642373504,2016-01-04,310.0,35.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,5.0,www.tractchun.es,1.0,1º semestre
11955,THLTSR-3642407276,2016-02-07,1327.0,42.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,4.0,www.tractchun.es,1.0,1º semestre
11956,THLTSR-3642592405,2016-08-10,1840.0,14.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,5.0,www.tractchun.es,1.0,2º semestre
11957,THLTSR-3642668039,2016-10-25,1483.0,30.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,5.0,www.tractchun.es,1.0,2º semestre
11958,THLTSR-3742666198,2016-10-23,1249.0,31.0,Sistema,Solicitud,2 - Normal,3 - Alta,7.0,5.0,www.tractchun.es,1.0,2º semestre
11959,THLTSR-3742729202,2016-12-25,780.0,22.0,Sistema,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11960,THLTSR-3842441557,2016-03-12,1775.0,35.0,Sistema,Solicitud,2 - Normal,3 - Alta,8.0,4.0,www.tractchun.es,1.0,1º semestre
11961,THLTSR-3842642612,2016-09-29,211.0,16.0,Sistema,Solicitud,4 - Crítico,3 - Alta,1.0,5.0,www.tractchun.es,1.0,2º semestre
11962,THLTSR-3842690494,2016-11-16,979.0,14.0,Sistema,Solicitud,2 - Normal,3 - Alta,8.0,4.0,www.tractchun.es,1.0,2º semestre
11963,THLTSR-3942494331,2016-05-04,223.0,43.0,Sistema,Solicitud,2 - Normal,3 - Alta,2.0,1.0,www.tractchun.es,1.0,1º semestre
11964,THLTSR-3942656500,2016-10-13,560.0,35.0,Sistema,Solicitud,2 - Normal,3 - Alta,9.0,5.0,www.tractchun.es,1.0,2º semestre
11965,THLTSR-4242543133,2016-06-22,563.0,1.0,Sistema,Solicitud,2 - Normal,3 - Alta,2.0,5.0,www.tractchun.es,1.0,1º semestre
11966,THLTSR-4342402347,2016-02-02,314.0,3.0,Sistema,Solicitud,2 - Normal,3 - Alta,7.0,4.0,www.tractchun.es,1.0,1º semestre
11967,THLTSR-4342512994,2016-05-22,1379.0,49.0,Sistema,Solicitud,2 - Normal,3 - Alta,10.0,4.0,www.tractchun.es,1.0,1º semestre
11968,THLTSR-4342532380,2016-06-11,1588.0,3.0,Sistema,Solicitud,2 - Normal,3 - Alta,4.0,4.0,www.tractchun.es,1.0,1º semestre
11969,THLTSR-4542407075,2016-02-07,157.0,20.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,4.0,www.tractchun.es,1.0,1º semestre
11970,THLTSR-4542418534,2016-02-18,393.0,15.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,4.0,www.tractchun.es,1.0,1º semestre
11971,THLTSR-4542726881,2016-12-22,1758.0,8.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,4.0,www.tractchun.es,1.0,2º semestre
11972,THLTSR-4642387197,2016-01-18,1789.0,41.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,5.0,www.tractchun.es,1.0,1º semestre
11973,THLTSR-4642557043,2016-07-06,1614.0,40.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,5.0,www.tractchun.es,1.0,2º semestre
11974,THLTSR-4642575610,2016-07-24,751.0,36.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,4.0,www.tractchun.es,1.0,2º semestre
11975,THLTSR-4642585295,2016-08-03,1559.0,2.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,5.0,www.tractchun.es,1.0,2º semestre
11976,THLTSR-4742558699,2016-07-07,1019.0,36.0,Sistema,Solicitud,2 - Normal,3 - Alta,7.0,4.0,www.tractchun.es,1.0,2º semestre
11977,THLTSR-4742563989,2016-07-12,1748.0,29.0,Sistema,Solicitud,2 - Normal,3 - Alta,7.0,5.0,www.tractchun.es,1.0,2º semestre
11978,THLTSR-4742650798,2016-10-07,1249.0,27.0,Sistema,Solicitud,2 - Normal,3 - Alta,7.0,4.0,www.tractchun.es,1.0,2º semestre
11979,THLTSR-4742698415,2016-11-24,1911.0,24.0,Sistema,Solicitud,2 - Normal,3 - Alta,7.0,5.0,www.tractchun.es,1.0,2º semestre
11980,THLTSR-4942404340,2016-02-04,1874.0,3.0,Sistema,Solicitud,2 - Normal,3 - Alta,7.0,5.0,www.tractchun.es,1.0,1º semestre
11981,THLTSR-4942499283,2016-05-09,508.0,22.0,Sistema,Solicitud,2 - Normal,3 - Alta,9.0,5.0,www.tractchun.es,1.0,1º semestre
11982,THLTSR-4942534270,2016-06-13,377.0,2.0,Sistema,Solicitud,2 - Normal,3 - Alta,9.0,5.0,www.tractchun.es,1.0,1º semestre
11983,THLTSR-4942631716,2016-09-18,201.0,37.0,Sistema,Solicitud,2 - Normal,3 - Alta,9.0,4.0,www.tractchun.es,1.0,2º semestre
11984,THLTSR-5042572669,2016-07-21,936.0,46.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,5.0,www.tractchun.es,1.0,2º semestre
11985,THLTSR-5042706387,2016-12-02,58.0,43.0,Sistema,Solicitud,2 - Normal,3 - Alta,10.0,5.0,www.tractchun.es,1.0,2º semestre
11986,THLTSR-5142450447,2016-03-21,1654.0,14.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,5.0,www.tractchun.es,1.0,1º semestre
11987,THLTSR-5142687997,2016-11-13,499.0,49.0,Sistema,Solicitud,2 - Normal,3 - Alta,2.0,4.0,www.tractchun.es,1.0,2º semestre
11988,THLTSR-5342721626,2016-12-17,112.0,46.0,Sistema,Solicitud,2 - Normal,3 - Alta,9.0,4.0,www.tractchun.es,1.0,2º semestre
11989,THLTSR-5542445644,2016-03-16,1004.0,16.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,4.0,www.tractchun.es,1.0,1º semestre
11990,THLTSR-5542476941,2016-04-16,1384.0,19.0,Sistema,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,1º semestre
11991,THLTSR-5542526115,2016-06-05,411.0,1.0,Sistema,Solicitud,2 - Normal,3 - Alta,8.0,4.0,www.tractchun.es,1.0,1º semestre
11992,THLTSR-5542645922,2016-10-02,1642.0,39.0,Sistema,Solicitud,2 - Normal,3 - Alta,3.0,4.0,www.tractchun.es,1.0,2º semestre
11993,THLTSR-5542652394,2016-10-09,1859.0,3.0,Sistema,Solicitud,2 - Normal,3 - Alta,5.0,1.0,www.tractchun.es,1.0,2º semestre
11994,THLTSR-5642383667,2016-01-14,1996.0,26.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,4.0,www.tractchun.es,1.0,1º semestre
11995,THLTSR-5642432362,2016-03-03,796.0,33.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,5.0,www.tractchun.es,1.0,1º semestre
11996,THLTSR-5642567057,2016-07-16,1555.0,10.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,5.0,www.tractchun.es,1.0,2º semestre
11997,THLTSR-5642567258,2016-07-16,1945.0,2.0,Sistema,Solicitud,2 - Normal,3 - Alta,6.0,5.0,www.tractchun.es,1.0,2º semestre
